IS_name	itr1_start_pos	itr1_end_pos	itr2_start_pos	itr2_end_pos	description
IS_length_1419-IPR013762_444_1050	1	26	1394	1419	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_969-IPR012337_611_842-IPR036397_614_848	1	27	943	969	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2663-IPR036397_1259_1778-IPR036397_1259_1778-IPR012337_1340_1712-IPR012337_1340_1712-PTHR35004_902_2033-PTHR35004_902_2033	1	29	2635	2663	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_2771-IPR013762_1598_2129	1	28	2744	2771	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1889-IPR024445_1175_1682-IPR024445_1181_1661	1	28	1844	1889	IPR024445:ISXO2-like transposase domain
IS_length_924-IPR036397_160_637-IPR012337_160_628	1	38	895	924	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2731-IPR013762_892_1420	1	41	2691	2731	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2258-IPR029261_114_246-IPR002560_453_1179-PTHR33498_12_1179-IPR013762_1368_1674-IPR013762_1802_2060-IPR002560_2135_2255	1	25	2228	2258	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR013762:Integrase-like, catalytic domain superfamily;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1829-IPR013762_1149_1674	1	26	1804	1829	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1614-PTHR33258_336_1344-IPR012337_354_1308-IPR002559_513_1260	1	29	1569	1614	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1850-IPR025668_1275_1650-PTHR33408_126_1701-IPR008490_279_486	1	31	1821	1850	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1436-IPR013762_602_1199	1	27	1410	1436	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2374-IPR036397_1167_1650-IPR012337_1164_1647-PTHR46889_828_1665	1	37	2344	2374	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2052-IPR036397_533_1016-IPR012337_530_1013-PTHR46889_194_1031	1	45	2019	2052	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1419-IPR013762_749_1295	1	27	1393	1419	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2300-IPR013762_1093_1501	1	50	2264	2300	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1358-IPR013762_104_725	1	26	1333	1358	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2926-IPR013762_1584_2109	1	26	2901	2926	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2288-IPR036397_11_575-IPR012337_80_491-PTHR35004_2_815-IPR036397_1759_2260-IPR012337_1822_2233-PTHR35004_1753_2266	1	36	2263	2288	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_2759-IPR013762_942_1488	1	38	2722	2759	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1748-IPR029261_379_511-IPR002560_739_1030-IPR017894_1150_1336-PTHR33498_373_1165	1	27	1705	1748	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR017894:HTH domain, IS21 transposase-type;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2394-IPR017894_820_1009-IPR036397_1195_1609-PTHR35004_823_1981-IPR012337_1198_1576	1	28	2367	2394	IPR012337:Ribonuclease H-like superfamily;IPR017894:HTH domain, IS21 transposase-type;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1729-IPR013762_752_1313	1	43	1692	1729	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2779-IPR013762_950_1520	1	26	2754	2779	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2643-IPR038965_388_916-IPR012337_685_916-PTHR46889_388_916-IPR036397_700_934-PTHR33055_1215_2241-IPR002525_1233_1650-IPR003346_1911_2139-PTHR33055:SF10_1215_2241	1	43	2601	2643	IPR002525:Transposase, IS111A/IS1328/IS1533, N-terminal;IPR003346:Transposase, IS116/IS110/IS902;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;IPR038965:Transposase InsF-like;PTHR33055:SF10:PUTATIVE TRANSPOSASE FOR IS117-RELATED;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2263-IPR001207_68_344-IPR012337_1341_1827-IPR036397_1344_1830-PTHR46889_1041_1839	1	40	2236	2263	IPR001207:Transposase, mutator type;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2518-IPR013762_1549_2080	1	45	2474	2518	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1478-IPR002559_415_625-IPR012337_196_640	1	36	1443	1478	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily
IS_length_881-IPR001207_675_873-IPR001207_672_873-PTHR33217:SF5_672_873	1	29	853	881	IPR001207:Transposase, mutator type;PTHR33217:SF5:MUTATOR FAMILY TRANSPOSASE
IS_length_1358-IPR001207_390_582-IPR001207_483_555	1	39	1332	1358	IPR001207:Transposase, mutator type
IS_length_2978-IPR013762_1336_1888	1	29	2950	2978	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1146-IPR024445_635_983-IPR024445_680_983-IPR024442_125_254	1	26	1121	1146	IPR024442:Transposase, zinc-ribbon;IPR024445:ISXO2-like transposase domain
IS_length_2462-IPR008878_491_785-IPR008878_467_806-IPR004291_1466_1892	1	27	2436	2462	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2
IS_length_1494-IPR012337_942_1428-IPR036397_951_1443-PTHR46889_624_1437	1	30	1465	1494	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1803-IPR008490_284_467-IPR025668_1301_1658	1	49	1778	1803	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain
IS_length_1592-IPR008490_267_492-IPR025668_1074_1428-PTHR33408_129_1458	1	42	1551	1592	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1354-IPR002513_223_493	1	39	1316	1354	IPR002513:Tn3 transposase DDE domain
IS_length_2855-IPR013762_1527_2073	1	32	2824	2855	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2767-IPR024445_1215_1683-IPR024445_1215_1683	1	30	2735	2767	IPR024445:ISXO2-like transposase domain
IS_length_2463-IPR012337_811_1219-IPR036397_712_1288-PTHR35004_421_1543	1	29	2435	2463	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_2036-IPR013762_1289_1814	1	29	1990	2036	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1422-IPR002560_179_977-PTHR33498_176_977	1	29	1398	1422	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2100-IPR003346_845_1073-PTHR33055:SF10_158_1175-IPR002525_167_569-PTHR33055_158_1175-PTHR33055_1257_1953-IPR002525_1275_1695-PTHR33055:SF10_1257_1953	1	30	2071	2100	IPR002525:Transposase, IS111A/IS1328/IS1533, N-terminal;IPR003346:Transposase, IS116/IS110/IS902;PTHR33055:SF10:PUTATIVE TRANSPOSASE FOR IS117-RELATED;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A
IS_length_959-IPR013762_183_744	1	30	930	959	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1627-IPR001207_272_1376-IPR001207_272_1427	1	33	1593	1627	IPR001207:Transposase, mutator type
IS_length_1859-IPR013762_1096_1621	1	39	1821	1859	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_680-PTHR36966_174_591-IPR002686_207_567-IPR002686_216_567-IPR036515_204_585-IPR036515_189_600	1	42	649	680	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_2804-IPR013762_2059_2638	1	26	2779	2804	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2548-IPR024445_1772_2213-IPR024445_1790_2213-IPR024442_1421_1568	1	32	2517	2548	IPR024442:Transposase, zinc-ribbon;IPR024445:ISXO2-like transposase domain
IS_length_2671-PTHR35004_924_2271-IPR036397_1320_1845-IPR012337_1395_1794	1	42	2630	2671	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1175-IPR001207_443_785	1	27	1149	1175	IPR001207:Transposase, mutator type
IS_length_2999-IPR013762_1062_1629	1	36	2964	2999	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1669-PTHR33408_47_1421-IPR008490_176_404-IPR025668_1004_1361	1	27	1643	1669	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_2105-IPR002560_585_888-PTHR33498_165_864	1	32	2074	2105	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1293-IPR001207_402_714	1	28	1266	1293	IPR001207:Transposase, mutator type
IS_length_2366-IPR004291_627_1464-IPR024474_441_567-IPR024463_195_408-IPR008878_1757_2078-IPR008878_1781_2072	1	40	2340	2366	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR024474:Transposase IS66, zinc-finger binding domain of
IS_length_2015-IPR013762_880_1438	1	35	1988	2015	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2014-IPR013762_776_1391	1	27	1966	2014	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1738-IPR013762_650_1166	1	27	1711	1738	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1410-IPR013762_579_1194	1	26	1385	1410	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2032-IPR004291_566_1409-IPR039552_1433_1544-IPR008878_1640_1937-IPR008878_1616_1946	1	26	2007	2032	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR039552:Transposase IS66, C-terminal
IS_length_2789-IPR036397_2088_2397-IPR012337_2100_2394	1	32	2760	2789	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1349-IPR013762_658_1189	1	36	1314	1349	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1591-PTHR46889_1005_1497-IPR036397_1035_1500-IPR012337_1029_1509	1	27	1565	1591	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_653-IPR002686_92_440-IPR002686_77_446-IPR036515_53_569-IPR036515_53_461-PTHR36966_59_503	1	39	625	653	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1636-IPR013762_378_987	1	38	1599	1636	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1865-PTHR33408_299_1649-IPR008490_314_518-IPR025668_1289_1628	1	45	1821	1865	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1655-IPR025246_144_270-IPR036397_801_1293-PTHR10948_144_297-PTHR10948_438_1290-IPR012337_831_1281	1	40	1628	1655	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1421-PTHR33498_181_928-IPR002560_181_976	1	27	1396	1421	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2590-IPR013762_1403_1958	1	34	2557	2590	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2840-IPR013762_1238_1829	1	26	2815	2840	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1734-PTHR33217:SF7_326_1418-IPR001207_287_1385-IPR001207_326_1418	1	30	1709	1734	IPR001207:Transposase, mutator type;PTHR33217:SF7:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1081
IS_length_1362-IPR013762_642_1248	1	26	1337	1362	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2387-PTHR35004_723_1686-IPR012337_816_1215-IPR036397_762_1257	1	29	2359	2387	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1413-IPR012337_535_1171-PTHR33258_220_1306-IPR002559_541_1150	1	30	1384	1413	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1674-IPR013762_1018_1543	1	31	1648	1674	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1108-IPR036515_306_687-IPR036515_306_792-IPR002686_342_672-IPR002686_330_672-PTHR34322_306_813	1	28	1081	1108	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_944-IPR013762_380_932	1	29	916	944	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1408-IPR013762_748_1294	1	26	1383	1408	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1644-IPR025668_1137_1485-IPR008490_324_546-PTHR33408_177_1503	1	26	1596	1644	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1530-IPR038721_316_940-IPR012337_304_1336	1	30	1491	1530	IPR012337:Ribonuclease H-like superfamily;IPR038721:Transposase IS701-like, DDE domain
IS_length_1500-PTHR42648_294_1128-IPR036397_627_1128-IPR012337_621_1131	1	27	1472	1500	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR42648:TRANSPOSASE, PUTATIVE-RELATED
IS_length_1173-IPR001207_448_769	1	25	1135	1173	IPR001207:Transposase, mutator type
IS_length_1786-IPR002560_121_463-PTHR33498_112_475-IPR002560_683_965-PTHR33498_449_962	1	36	1751	1786	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2124-IPR008878_5_227-IPR008878_5_215-IPR024474_655_787-IPR024463_421_598-IPR004291_891_1683	1	31	2098	2124	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR024474:Transposase IS66, zinc-finger binding domain of
IS_length_2532-IPR036397_1205_1673-PTHR46889_866_1670-IPR012337_1208_1664-IPR002514_1777_1999	1	29	2504	2532	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2301-PTHR33055_350_710-IPR003346_350_572-PTHR33055:SF3_350_710	1	29	2273	2301	IPR003346:Transposase, IS116/IS110/IS902;PTHR33055:SF3:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A
IS_length_1294-PTHR34322_174_612-IPR002686_210_534-IPR002686_198_540-IPR036515_174_648-IPR036515_174_558	1	47	1247	1294	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_883-PTHR33360:SF2_245_632-IPR036515_245_626-IPR036515_245_641-IPR002686_269_623-IPR002686_269_623-PTHR33360_245_632	1	33	851	883	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:SF2:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1978-IPR002560_435_711-IPR002560_1312_1603-PTHR33498_886_1591	1	45	1934	1978	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1585-IPR013762_838_1441	1	28	1558	1585	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2097-IPR013762_883_1444	1	49	2068	2097	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1579-IPR013762_1041_1566	1	40	1540	1579	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2553-IPR013762_1286_1829	1	41	2513	2553	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1145-IPR012337_499_847-IPR036397_475_883	1	48	1098	1145	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1912-IPR012337_1384_1822-IPR036397_1363_1831	1	43	1872	1912	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2725-IPR001598_264_312-IPR036397_6_345-PTHR10948_3_348-IPR012337_6_321-IPR025246_381_510-PTHR10948_384_897-PTHR10948_2061_2403-IPR001598_2629_2677-PTHR10948_2449_2713-IPR012337_2452_2686	1	33	2693	2725	IPR001598:Transposase, IS30, conserved site;IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_2539-IPR004291_93_699	1	27	2513	2539	IPR004291:Transposase IS66, central domain
IS_length_1051-PTHR33498_351_948-IPR002560_354_975	1	27	1025	1051	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1568-IPR002559_442_1138-PTHR37529_130_1354-IPR012337_421_1156	1	37	1535	1568	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR37529:TRANSPOSASE INSG FOR INSERTION SEQUENCE ELEMENT IS4-RELATED
IS_length_1417-IPR013762_77_299-IPR013762_847_1192	1	27	1391	1417	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2591-IPR008490_244_439	1	37	2561	2591	IPR008490:Transposase InsH, N-terminal
IS_length_1732-IPR013762_320_602	1	38	1695	1732	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_946-IPR008201_1_205	1	30	919	946	IPR008201:Ribonuclease HepT-like
IS_length_2792-IPR013762_890_1418	1	26	2766	2792	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1724-IPR025246_268_394-PTHR10948_655_1495-PTHR10948_271_433-IPR012337_1018_1483-IPR036397_1027_1489	1	28	1698	1724	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1346-IPR032877_323_473-IPR029261_185_308-IPR002560_518_1220-PTHR33498_113_1244	1	37	1311	1346	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;IPR032877:Transposase IS204/IS1001/IS1096/IS1165, helix-turn-helix domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2563-IPR036397_1295_1772-PTHR35004_881_2069-IPR012337_1319_1724	1	29	2535	2563	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1339-IPR012337_249_858-IPR002559_156_819	1	47	1312	1339	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily
IS_length_2390-IPR013762_861_1410	1	50	2359	2390	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1506-IPR002686_383_596-IPR002686_383_596-IPR036515_383_599-IPR036515_383_647-PTHR33360_386_602-PTHR33360:SF2_386_602	1	28	1479	1506	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:SF2:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_2460-IPR013762_966_1503	1	42	2419	2460	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1317-IPR001207_775_847-IPR001207_136_1276-IPR001207_112_1213-PTHR33217:SF5_136_1276	1	27	1291	1317	IPR001207:Transposase, mutator type;PTHR33217:SF5:MUTATOR FAMILY TRANSPOSASE
IS_length_1038-IPR036515_179_632-IPR036515_191_554-IPR002686_203_545-IPR002686_215_539-PTHR34322_179_608	1	27	1012	1038	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2323-IPR008878_286_556-IPR004291_1223_2066	1	28	2296	2323	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2
IS_length_2961-IPR013762_1728_2298	1	28	2934	2961	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1151-IPR036515_216_738-IPR036515_252_594-PTHR34322_213_693-IPR002686_240_579-IPR002686_255_579	1	41	1113	1151	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2757-IPR008878_486_597-IPR024463_1194_1425-IPR004291_1663_2293-IPR039552_2530_2653-IPR004291_2359_2509	1	26	2732	2757	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR039552:Transposase IS66, C-terminal
IS_length_1050-IPR002686_384_696-IPR002686_456_696-IPR036515_387_753-IPR036515_402_699-PTHR36966_177_732	1	34	1024	1050	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
